Function,Dimension,Run,ErrorValue,Evals,Time
8,10,40,3257.67,3680,0.201
8,10,41,2300,5170,0.283
8,10,42,2300.59,3590,0.199
8,10,43,2300,5290,0.289
8,10,44,3738.57,3230,0.173
8,10,45,2300,5030,0.264
8,10,46,3217.02,27730,1.502
8,10,47,3876.81,27730,1.427
8,10,48,2300,5270,0.321
8,10,49,2300.35,3790,0.199
8,10,50,2300.4,3850,0.203
8,10,51,3739.92,13540,0.705
9,10,1,2500,5260,0.277
9,10,2,2741.91,3370,0.183
9,10,3,2600,5040,0.271
9,10,4,2600.62,3380,0.194
9,10,5,2500,5170,0.287
9,10,6,2753.02,3610,0.198
9,10,7,2747.94,3430,0.236
9,10,8,2739.91,3840,0.208
9,10,9,2751.56,4300,0.232
9,10,10,2500,5330,0.284
9,10,11,2741.42,3180,0.169
9,10,12,2751.79,3650,0.198
9,10,13,2750.27,3330,0.177
9,10,14,2736.76,4030,0.221
9,10,15,2738.91,3370,0.188
9,10,16,2736.66,4930,0.272
9,10,17,2751.36,4270,0.235
9,10,18,2600,4780,0.265
9,10,19,2500,5140,0.306
9,10,20,2738.68,3630,0.191
9,10,21,2742.59,3690,0.204
9,10,22,2742.08,4810,0.26
9,10,23,2732.57,3700,0.197
9,10,24,2732.72,3320,0.188
9,10,25,2741.6,4190,0.226
9,10,26,2751,3400,0.186
9,10,27,2757.44,3580,0.197
9,10,28,2600.41,3370,0.184
9,10,29,2738.61,4120,0.224
9,10,30,2749.84,3490,0.19
9,10,31,2600,4680,0.246
9,10,32,2753.08,4030,0.263
9,10,33,2740.07,3740,0.208
9,10,34,2742.49,3890,0.218
9,10,35,2500,5180,0.28
9,10,36,2736.89,4340,0.234
9,10,37,2738.56,3930,0.217
9,10,38,2752.35,3970,0.216
9,10,39,2751.74,3160,0.167
9,10,40,2741.13,4010,0.238
9,10,41,2739.29,3510,0.189
9,10,42,2741.29,3530,0.188
9,10,43,2737.75,3560,0.197
9,10,44,2751.74,3940,0.217
9,10,45,2747.62,3770,0.251
9,10,46,2600.41,3510,0.197
9,10,47,2759.58,4220,0.223
9,10,48,2740.29,3650,0.194
9,10,49,2732.45,4130,0.222
9,10,50,2737.84,4010,0.213
9,10,51,2743.68,3570,0.196
10,10,1,2951.31,3320,0.179
10,10,2,2945.88,4440,0.238
10,10,3,2943.41,4270,0.225
10,10,4,2943.84,4770,0.265
10,10,5,2898.09,3600,0.208
10,10,6,2898.33,3720,0.197
10,10,7,2945.82,5670,0.349
10,10,8,2943.45,4220,0.229
10,10,9,2899.58,3460,0.185
10,10,10,2945.86,4820,0.263
10,10,11,2943.5,3810,0.207
10,10,12,2945.9,4070,0.219
10,10,13,2946.19,3760,0.204
10,10,14,2898.2,3820,0.208
10,10,15,2969.37,4650,0.257
10,10,16,2943.43,4810,0.264
10,10,17,2898.54,3910,0.216
10,10,18,2945.89,4020,0.249
10,10,19,2945.87,4410,0.236
10,10,20,2898.15,4060,0.214
10,10,21,2946.1,4710,0.257
10,10,22,2898.19,4410,-1.023
10,10,23,2945.86,4650,0.247
10,10,24,2948.99,4220,0.239
10,10,25,2946.1,5370,0.293
