Function,Dimension,Run,ErrorValue,Evals,Time
5,10,50,2407.15,7000,0.367
5,10,51,2358.81,14420,0.783
6,10,1,1904.34,12070,0.637
6,10,2,1601.22,14150,0.745
6,10,3,1612.25,21160,1.159
6,10,4,1855.82,15690,0.836
6,10,5,1746.86,14520,0.767
6,10,6,2054.11,27730,1.493
6,10,7,1895.38,13570,0.709
6,10,8,2087.46,17650,0.932
6,10,9,2042.62,12920,0.718
6,10,10,1953.51,13580,0.736
6,10,11,1601.43,12630,0.664
6,10,12,1721.81,17690,0.953
6,10,13,1601.98,24510,0.035
6,10,14,1721.17,19850,1.048
6,10,15,1612.41,13160,0.743
6,10,16,1758.3,16610,0.866
6,10,17,1612.59,20830,1.075
6,10,18,1601.71,19850,1.082
6,10,19,1720.98,17100,0.889
6,10,20,2031.94,11840,0.619
6,10,21,1747.67,5490,0.286
6,10,22,1612.81,16160,0.888
6,10,23,1818.55,21290,1.123
6,10,24,1719.91,15020,0.883
6,10,25,1601.51,19770,1.034
6,10,26,1601.58,15520,0.833
6,10,27,1601.73,17470,0.954
6,10,28,1842.87,25920,1.376
6,10,29,1601.67,15880,0.864
6,10,30,1601.93,20020,1.11
6,10,31,1601.41,19050,1.025
6,10,32,1839.37,18300,1.039
6,10,33,1759.78,15590,0.828
6,10,34,2013.89,27730,1.442
6,10,35,1742.33,18180,0.999
6,10,36,1601.39,21540,1.126
6,10,37,1720.47,17980,1.02
6,10,38,1602.45,14280,0.757
6,10,39,1601.62,16930,0.899
6,10,40,1612.4,16090,0.893
6,10,41,1856.08,15200,0.801
6,10,42,1854.35,12140,0.642
6,10,43,1719.94,19880,1.049
6,10,44,1720.35,14970,0.835
6,10,45,1601.79,24800,1.314
6,10,46,1719.63,17720,0.969
6,10,47,1719.95,17820,-0.292
6,10,48,1825.08,16010,0.836
6,10,49,1866.9,22300,1.203
6,10,50,1900.31,13720,0.72
6,10,51,1661.58,16590,0.876
7,10,1,2843.54,16950,0.937
7,10,2,2117.57,18640,0.957
7,10,3,2472.98,27730,1.461
7,10,4,2134.33,21350,1.106
7,10,5,2117.41,21590,1.103
7,10,6,2613.76,21460,1.16
7,10,7,2476.59,23640,1.221
7,10,8,2376.01,22670,1.25
7,10,9,2664.07,27730,1.474
7,10,10,2219.75,19500,1.058
7,10,11,2618.04,27730,1.441
7,10,12,2570.88,19830,1.085
7,10,13,2520.44,20050,1.05
7,10,14,2727.78,21530,1.189
7,10,15,2586.33,21950,1.141
7,10,16,2437.25,20430,1.063
7,10,17,2590.03,27410,1.45
7,10,18,2617.67,20500,1.077
7,10,19,2323.42,16360,0.885
7,10,20,2495.85,17050,0.894
7,10,21,2521.88,21700,1.119
7,10,22,2217.05,26940,1.455
7,10,23,2438.54,24150,1.296
7,10,24,2664.19,25510,1.346
7,10,25,2650.53,26270,0.186
7,10,26,2334.45,26670,1.423
7,10,27,2175.77,17190,0.897
7,10,28,2337.72,23200,1.252
7,10,29,2322.19,25180,1.308
7,10,30,2338.58,18210,1.003
7,10,31,2703.27,19430,1.01
7,10,32,2523.64,20210,1.101
7,10,33,2860.21,21650,1.142
7,10,34,2353.51,27730,1.535
7,10,35,2436.17,21720,1.153
7,10,36,2469.89,23070,1.262
7,10,37,2474.43,18660,1.027
7,10,38,2338.46,27730,1.434
7,10,39,2673.56,27730,1.471
7,10,40,2322.36,22040,1.157
7,10,41,2219.65,27730,1.494
7,10,42,2656.8,27730,1.434
7,10,43,2657.38,21430,1.165
7,10,44,2576.27,19810,1.026
7,10,45,2697.76,17930,0.981
7,10,46,2466.01,18920,0.972
7,10,47,2418.46,19340,0.988
7,10,48,2620.36,19560,1.061
7,10,49,2706.8,15140,0.789
7,10,50,2334.71,17540,0.918
7,10,51,2304.76,18300,1.004
8,10,1,2300,5730,0.328
8,10,2,2794.36,20920,-0.091
8,10,3,2300,5500,0.314
8,10,4,3873.7,3050,0.216
8,10,5,2300,4930,0.274
8,10,6,2756.59,3290,0.186
8,10,7,3769.81,5140,0.285
8,10,8,2300,5040,0.276
8,10,9,3207.56,4160,0.229
8,10,10,2968.85,4820,0.272
8,10,11,2300.35,3570,0.196
8,10,12,2300.35,4130,0.231
8,10,13,2300.29,3800,0.211
8,10,14,2300,4960,0.272
8,10,15,2300,5390,0.341
8,10,16,2891.97,14200,0.777
8,10,17,3849.15,3390,0.19
8,10,18,3356.81,3570,0.199
8,10,19,3690.26,3250,0.184
8,10,20,3246.61,6420,0.363
8,10,21,2300,5230,0.304
8,10,22,3519.34,3690,0.208
8,10,23,2300.29,3680,0.225
8,10,24,3042.63,4100,0.227
8,10,25,2300,5260,0.336
8,10,26,2300.72,3620,0.198
8,10,27,2300,5140,0.288
8,10,28,3444,3800,0.218
8,10,29,3491.95,3810,0.215
8,10,30,2300,4990,0.284
8,10,31,2300,5570,0.31
8,10,32,2300.4,4600,0.26
8,10,33,2300,5220,0.292
8,10,34,2749.02,5290,0.293
8,10,35,3278.67,5340,0.344
8,10,36,3477.06,13070,0.721
8,10,37,2300,4960,0.275
8,10,38,2960.56,4060,0.222
8,10,39,3420.28,4030,0.221
8,10,40,2300,4900,0.266
8,10,41,2300,5310,0.299
8,10,42,2300.4,3320,0.179
8,10,43,2300.29,3700,0.197
8,10,44,2300,5170,0.302
8,10,45,2300.63,4410,0.298
8,10,46,3417.33,5540,0.322
8,10,47,2300,4580,0.252
8,10,48,2300,5150,0.286
8,10,49,3702.15,3310,0.183
8,10,50,2300,5800,0.335
8,10,51,2871.15,4930,0.281
9,10,1,2754.49,4530,0.261
9,10,2,2749.52,3910,0.221
9,10,3,2742.08,3450,0.194
9,10,4,2600.41,3320,0.183
9,10,5,2748.48,3820,0.265
9,10,6,2748.65,3530,0.2
9,10,7,2743.84,4140,0.237
9,10,8,2744.36,4040,0.225
9,10,9,2738,3600,0.199
9,10,10,2740.06,3670,0.206
9,10,11,2742.56,3390,0.19
9,10,12,2749.18,3870,0.223
9,10,13,2739.09,4760,0.269
9,10,14,2735.92,3570,0.209
9,10,15,2753.87,3310,0.186
9,10,16,2742.26,3960,0.224
9,10,17,2600,4850,0.266
9,10,18,2740.28,4120,0.265
9,10,19,2744.59,3680,0.217
9,10,20,2600.48,3080,0.175
9,10,21,2740.59,4230,0.239
9,10,22,2690.9,3590,0.204
9,10,23,2754.39,3800,0.21
9,10,24,2738.24,4010,0.223
9,10,25,2745.67,3610,0.209
9,10,26,2600,4850,0.277
9,10,27,2741.38,4400,0.247
9,10,28,2735.76,3070,0.181
9,10,29,2741.84,4640,0.266
9,10,30,2758.25,4470,0.305
9,10,31,2746.78,4080,0.233
9,10,32,2739.48,5070,0.284
9,10,33,2741.81,4140,0.232
9,10,34,2500,5360,0.302
9,10,35,2735.42,4310,0.245
9,10,36,2742.37,3940,0.226
9,10,37,2745.48,3450,0.199
9,10,38,2500,5040,0.279
