Function,Dimension,Run,ErrorValue,Evals,Time
8,10,24,2300,4770,0.264
8,10,25,2300,6040,0.349
8,10,26,2300.35,3810,0.208
8,10,27,2300.62,3970,0.223
8,10,28,2300,4880,0.264
8,10,29,2819.14,4400,0.25
8,10,30,2300,6510,0.375
8,10,31,2300,4920,0.279
8,10,32,2300.35,3820,0.22
8,10,33,2300,4900,0.276
8,10,34,3281.54,4640,0.266
8,10,35,2300.49,3780,0.225
8,10,36,2300.4,4480,0.26
8,10,37,3314.91,27730,1.538
8,10,38,2300.29,3940,0.209
8,10,39,2300,4960,0.266
8,10,40,2300,4960,0.268
8,10,41,3438.92,3870,0.212
8,10,42,3213.4,4780,0.259
8,10,43,3085.11,3530,0.192
8,10,44,2300.75,4330,0.249
8,10,45,2300,5970,0.325
8,10,46,3066.06,3800,0.217
8,10,47,2757.58,4060,0.218
8,10,48,3534.39,4380,0.23
8,10,49,2300.29,3460,0.189
8,10,50,2247.81,3280,0.176
8,10,51,2300.29,3850,0.211
9,10,1,2738.85,3760,0.209
9,10,2,2738.66,4430,0.256
9,10,3,2600,4800,0.257
9,10,4,2743,4970,0.283
9,10,5,2744.93,3400,0.188
9,10,6,2743.33,3840,0.23
9,10,7,2500,5110,0.275
9,10,8,2500,5180,0.284
9,10,9,2740.8,4240,0.233
9,10,10,2745.65,4310,0.24
9,10,11,2736.47,3630,0.193
9,10,12,2735.27,3410,0.181
9,10,13,2600,4980,0.259
9,10,14,2745.02,3310,0.176
9,10,15,2600,4680,0.246
9,10,16,2745.7,4210,0.226
9,10,17,2742.9,4040,0.213
9,10,18,2750.74,3690,0.202
9,10,19,2744.89,3590,0.209
9,10,20,2733.83,3860,0.213
9,10,21,2500,5180,0.273
9,10,22,2750.88,4140,0.22
9,10,23,2750.48,3710,0.197
9,10,24,2751.9,3280,0.172
9,10,25,2746.53,5170,0.28
9,10,26,2600,4900,0.258
9,10,27,2741.64,3670,0.198
9,10,28,2500,5300,0.285
9,10,29,2739.2,4220,0.242
9,10,30,2742.79,4740,0.292
9,10,31,2733.38,4290,0.25
9,10,32,2737.41,4610,0.25
9,10,33,2751.11,3760,0.201
9,10,34,2737.18,3070,0.166
9,10,35,2748.33,3770,0.227
9,10,36,2741.32,3860,0.212
9,10,37,2745.43,3850,0.214
9,10,38,2741.34,3860,0.206
9,10,39,2739.05,3530,0.196
9,10,40,2738.42,3700,0.202
9,10,41,2740.06,5530,0.369
9,10,42,2743.7,4340,0.265
9,10,43,2740.33,3780,0.215
9,10,44,2741.78,3600,0.191
9,10,45,2737.9,4010,0.21
9,10,46,2752.03,3630,0.204
9,10,47,2735.36,3070,0.164
9,10,48,2738.48,3790,0.201
9,10,49,2739.05,3360,0.186
9,10,50,2744.71,3900,0.239
9,10,51,2736.93,5570,0.307
10,10,1,2943.42,4200,0.222
10,10,2,2943.79,4690,0.255
10,10,3,2945.99,4450,0.24
10,10,4,2943.4,4560,0.246
10,10,5,2945.81,4770,0.258
10,10,6,2945.89,3970,0.21
10,10,7,2943.63,5080,0.269
10,10,8,2943.37,5040,0.278
10,10,9,2898.1,4130,0.221
10,10,10,2898.22,3880,0.205
10,10,11,2943.43,4260,-1.008
10,10,12,2945.9,4640,0.249
10,10,13,2898.1,3790,0.208
10,10,14,2943.55,4520,0.235
10,10,15,2945.94,4910,0.263
10,10,16,2943.41,4350,0.263
10,10,17,2945.84,4560,0.27
10,10,18,2943.44,4430,0.236
10,10,19,2946.73,4630,0.267
10,10,20,2946.06,4620,0.282
10,10,21,2969.52,4770,0.273
10,10,22,2898.14,3730,0.199
10,10,23,2898.09,3830,0.202
10,10,24,2943.37,4310,0.274
10,10,25,2943.36,4620,0.273
10,10,26,2943.41,4790,0.282
10,10,27,2898.21,3750,0.212
10,10,28,2943.5,4710,0.263
10,10,29,2945.95,3960,0.231
10,10,30,2945.91,4610,0.278
10,10,31,2946.04,4450,0.266
10,10,32,2945.89,4830,0.271
10,10,33,2898.29,3720,0.202
10,10,34,2945.83,4250,0.237
10,10,35,2898.38,3920,0.236
10,10,36,2943.78,3560,0.201
10,10,37,2949.4,4730,0.268
10,10,38,2945.91,3900,0.22
10,10,39,2946.48,3840,0.223
10,10,40,2945.83,3660,0.195
10,10,41,2897.78,4080,0.233
10,10,42,2946.28,4800,0.257
10,10,43,2898.21,3830,0.201
10,10,44,2943.4,4700,0.248
10,10,45,2898.03,4210,0.231
10,10,46,2898.15,5010,0.273
10,10,47,2945.88,4270,0.228
10,10,48,2898.28,5130,0.271
10,10,49,2950.9,3990,0.215
10,10,50,2947.46,4160,0.222
10,10,51,2943.53,5090,0.27
