Function,Dimension,Run,ErrorValue,Evals,Time
6,10,41,1736.28,15540,0.822
6,10,42,1732.1,13650,0.716
6,10,43,1735.98,11420,0.613
6,10,44,1601.29,17000,0.889
6,10,45,1758.26,24610,1.443
6,10,46,1758.38,14040,0.761
6,10,47,1720.97,15470,0.824
6,10,48,1735.87,22180,1.174
6,10,49,1601.7,16460,0.872
6,10,50,1736.24,18660,0.978
6,10,51,1858.16,20910,1.241
7,10,1,2700.74,19030,0.984
7,10,2,2100.86,19850,1.016
7,10,3,2366.21,18630,0.972
7,10,4,2516.75,19470,1.03
7,10,5,2366.15,23010,1.208
7,10,6,2570.85,22780,1.316
7,10,7,2405.44,19250,1
7,10,8,2346.08,21590,1.136
7,10,9,2159.04,24160,1.246
7,10,10,2366.34,27160,1.477
7,10,11,2702.78,27730,0.285
7,10,12,2389.31,20030,1.265
7,10,13,2557.68,19470,1.08
7,10,14,2854.52,18220,0.967
7,10,15,2117.26,27200,1.417
7,10,16,2619.05,22460,1.162
7,10,17,2159.07,24290,1.404
7,10,18,2349.25,27730,1.483
7,10,19,2464.72,22850,1.193
7,10,20,2354.2,18830,1.003
7,10,21,2236.2,25160,1.322
7,10,22,2334.38,22640,1.17
7,10,23,2666.16,21680,1.271
7,10,24,2470.24,21670,1.121
7,10,25,2618.89,18070,0.934
7,10,26,2277.17,21590,1.14
7,10,27,2766.61,18380,0.957
7,10,28,2322.26,19620,1.024
7,10,29,2603.78,18090,1.071
7,10,30,2580.75,18510,0.972
7,10,31,2322.82,27730,1.451
7,10,32,2708.91,17930,0.928
7,10,33,2349.93,22220,1.137
7,10,34,2717.09,27730,1.444
7,10,35,2408.02,27730,1.601
7,10,36,2537.57,27730,1.475
7,10,37,2248.48,18250,0.951
7,10,38,2656.87,17650,-0.287
7,10,39,2751.97,19040,0.985
7,10,40,2349.5,17240,1.063
7,10,41,2509.02,23760,1.239
7,10,42,2470.31,19740,1.073
7,10,43,2620.31,19430,1.011
7,10,44,2219.26,27730,1.454
7,10,45,2474.48,27730,1.496
7,10,46,2175.55,24390,1.428
7,10,47,2366.17,20140,1.081
7,10,48,2652.02,27730,1.45
7,10,49,2100.42,27730,1.444
7,10,50,2677.4,22490,1.157
7,10,51,2436.07,22990,1.346
8,10,1,2300.29,4000,0.224
8,10,2,2300,4930,0.278
8,10,3,3823.18,4730,0.268
8,10,4,2301.18,4260,0.243
8,10,5,2300.58,3560,0.207
8,10,6,3202.57,3790,0.213
8,10,7,3017.17,18560,1.029
8,10,8,2300,5000,0.276
8,10,9,2300.35,3920,0.215
8,10,10,2300,4710,0.258
8,10,11,2300.29,3820,0.221
8,10,12,3416.91,4730,0.267
8,10,13,2300.68,4130,0.231
8,10,14,2300,5240,0.289
8,10,15,3749.15,27730,1.504
8,10,16,2300,5130,0.288
8,10,17,2300,4910,0.42
8,10,18,2300,5280,0.297
8,10,19,2300.4,3610,0.2
8,10,20,2300,5200,0.295
8,10,21,2300.4,3850,0.213
8,10,22,2300,6820,0.392
8,10,23,2300.5,3600,0.21
8,10,24,3425.12,3600,0.203
8,10,25,2300,6150,0.348
8,10,26,2300,5380,0.298
8,10,27,3618.06,4220,0.231
8,10,28,2300.29,3550,0.193
8,10,29,2300,4870,0.272
8,10,30,2300.4,3410,0.187
8,10,31,2819.8,4220,0.232
8,10,32,2300,5620,0.328
8,10,33,2300.4,3490,0.191
8,10,34,3013.31,4170,0.229
8,10,35,2300,5020,0.279
8,10,36,2300,5200,0.293
8,10,37,2300.51,3590,0.196
8,10,38,2871.39,12420,0.691
8,10,39,3697.13,3910,0.227
8,10,40,3648.47,3550,0.198
8,10,41,3463.35,3760,0.21
8,10,42,3160.16,3560,0.198
8,10,43,2300,4880,0.271
8,10,44,3310.84,3830,0.348
8,10,45,3927.04,3820,0.21
8,10,46,2863.33,27730,1.501
8,10,47,3578.74,4200,0.236
8,10,48,2300.29,3360,-1.034
8,10,49,2976.01,5100,0.285
8,10,50,3577.39,5280,0.296
8,10,51,3689.79,3890,0.215
9,10,1,2742.93,3530,0.196
9,10,2,2739.82,3780,0.218
9,10,3,2500,4800,0.266
9,10,4,2730.61,3630,0.206
9,10,5,2750.7,3930,0.223
9,10,6,2500,5100,0.287
9,10,7,2754.54,3930,0.222
9,10,8,2746.91,3180,0.183
9,10,9,2745.01,3600,0.204
9,10,10,2736.94,4610,0.257
9,10,11,2741.04,3790,0.215
9,10,12,2739.89,3750,0.22
9,10,13,2600,5010,0.279
9,10,14,2735.77,3490,0.192
9,10,15,2746.4,3680,0.215
9,10,16,2744.81,3970,0.232
9,10,17,2765.95,4090,0.377
9,10,18,2500,5450,0.307
9,10,19,2736.62,3910,0.214
9,10,20,2744.76,3830,0.219
9,10,21,2737.68,4240,0.25
9,10,22,2747.48,3580,0.205
9,10,23,2500,5190,0.288
9,10,24,2739.67,3600,0.224
9,10,25,2734.79,5020,0.294
9,10,26,2738.78,3460,0.198
9,10,27,2736.86,3420,0.192
9,10,28,2739.54,3370,0.188
9,10,29,2738.22,4630,0.262
9,10,30,2743.99,3900,0.221
9,10,31,2742.8,4060,0.234
9,10,32,2742.94,4830,0.276
9,10,33,2738.75,3410,0.193
9,10,34,2738.68,3340,0.193
9,10,35,2746.95,3670,0.206
9,10,36,2600,5190,0.282
9,10,37,2741.65,3310,0.183
9,10,38,2747.96,4670,0.259
9,10,39,2500,5230,0.294
9,10,40,2745.21,3520,0.203
9,10,41,2736.67,3470,0.192
9,10,42,2735.64,3980,0.224
9,10,43,2500,5550,0.306
9,10,44,2743.59,3530,0.198
9,10,45,2741.23,4050,0.231
9,10,46,2737.61,3700,0.212
9,10,47,2600,4900,0.275
