Function,Dimension,Run,ErrorValue,Evals,Time
3,10,42,710.05,4270,0.236
3,10,43,717.626,3750,0.201
3,10,44,723.25,4140,0.221
3,10,45,729.285,4190,0.226
3,10,46,723.623,5520,0.3
3,10,47,723.833,5580,0.301
3,10,48,718.839,5260,0.282
3,10,49,725.447,4240,0.236
3,10,50,719.226,3510,0.187
3,10,51,703.616,3640,0.206
4,10,1,1900.78,5020,0.268
4,10,2,1900.85,5390,0.295
4,10,3,1901.24,6770,0.358
4,10,4,1900.5,4720,0.251
4,10,5,1901.39,5080,0.277
4,10,6,1902.44,5670,0.299
4,10,7,1901.07,5480,0.302
4,10,8,1901.68,4980,0.266
4,10,9,1901.26,5150,0.274
4,10,10,1901.02,6890,0.37
4,10,11,1901.11,6030,0.319
4,10,12,1900.49,5920,0.321
4,10,13,1901.72,6610,0.358
4,10,14,1901.11,5160,0.28
4,10,15,1900.84,5810,0.306
4,10,16,1900.98,5380,0.294
4,10,17,1900.97,6010,0.317
4,10,18,1900.78,5440,0.29
4,10,19,1900.81,5820,0.347
4,10,20,1900.66,6460,0.349
4,10,21,1901.02,5370,0.288
4,10,22,1900.79,6340,-0.892
4,10,23,1900.88,5350,0.285
4,10,24,1900.82,4270,0.229
4,10,25,1901.92,6170,0.334
4,10,26,1901.41,5790,0.311
4,10,27,1900.72,5750,0.314
4,10,28,1900.91,6580,0.347
4,10,29,1902.02,5550,0.302
4,10,30,1901.22,5350,0.295
4,10,31,1901.8,4890,0.265
4,10,32,1900.69,5230,0.274
4,10,33,1900.5,10790,0.572
4,10,34,1901.2,6320,0.34
4,10,35,1901.12,6690,0.36
4,10,36,1900.73,5560,0.299
4,10,37,1901.41,5360,0.282
4,10,38,1901.07,5740,0.304
4,10,39,1901.2,5270,0.287
4,10,40,1901.62,4800,0.256
4,10,41,1902.08,4870,0.268
4,10,42,1902.35,4490,0.238
4,10,43,1901.47,5400,0.291
4,10,44,1900.88,5680,0.308
4,10,45,1901.28,5730,0.3
4,10,46,1900.77,8770,0.473
4,10,47,1900.49,6330,0.343
4,10,48,1901.06,4340,0.235
4,10,49,1900.64,4800,0.255
4,10,50,1902.12,5360,0.294
4,10,51,1901.02,5280,0.281
5,10,1,2258.86,7570,0.401
5,10,2,2329.1,9900,0.533
5,10,3,2472.06,7470,0.397
5,10,4,1799.22,8010,0.439
5,10,5,2563.25,16270,0.864
5,10,6,2322.55,7720,0.424
5,10,7,2394.45,13260,0.703
5,10,8,2618.32,7610,0.408
5,10,9,2211.42,14380,0.764
5,10,10,2328.9,7720,0.417
5,10,11,2081.59,7870,0.437
5,10,12,2288.13,14510,0.768
5,10,13,2388.96,7180,0.388
5,10,14,2217.24,7560,0.405
5,10,15,1845.76,7690,0.414
5,10,16,2177.42,14940,0.79
5,10,17,1976.05,9710,0.533
5,10,18,2730.68,14100,0.751
5,10,19,1849.72,8400,0.46
5,10,20,2617.56,19230,1.029
5,10,21,2043.97,7870,0.445
5,10,22,1737.23,7390,0.392
5,10,23,2545.05,7180,0.388
5,10,24,2303.15,15610,0.831
5,10,25,2251.38,7480,0.408
5,10,26,1872.27,7500,0.408
5,10,27,2374.48,6870,0.376
5,10,28,2081.04,7050,0.381
5,10,29,2580.85,10230,0.548
5,10,30,2092.82,8090,0.443
5,10,31,2436.11,7680,0.411
5,10,32,2342.82,8420,0.459
5,10,33,1989,8590,0.477
5,10,34,2117.49,14820,0.793
5,10,35,1958.14,7540,0.403
5,10,36,2566.71,7110,0.396
5,10,37,1885.2,7580,0.404
5,10,38,2122.14,8620,0.451
5,10,39,2095.11,22640,1.207
5,10,40,2150.05,7630,0.414
5,10,41,2396.46,14340,0.754
5,10,42,1732.28,7370,0.392
5,10,43,2383.38,8090,0.446
5,10,44,2114.26,7170,-0.848
5,10,45,2462.83,6420,0.341
5,10,46,2229.81,13180,0.702
5,10,47,2606.93,7640,0.408
5,10,48,2381.05,14200,0.743
5,10,49,2531.91,7630,0.41
5,10,50,1919.97,7350,0.387
5,10,51,2356.75,7620,0.409
6,10,1,1720.97,19470,1.054
6,10,2,1856.05,20530,1.067
6,10,3,1855.74,12000,0.648
6,10,4,1957.64,12580,0.659
6,10,5,1732.3,18630,0.98
6,10,6,1721.22,16130,0.939
6,10,7,1916.71,13560,0.711
6,10,8,1734.99,17140,0.922
6,10,9,1719.74,13530,0.716
6,10,10,1721.4,16370,0.86
6,10,11,1719.61,16220,0.857
6,10,12,1721.31,12390,0.656
6,10,13,1881.36,22340,1.178
6,10,14,1601.3,13070,0.693
6,10,15,1721.32,16000,0.852
6,10,16,1601.83,20450,1.089
6,10,17,1870.86,27730,1.471
6,10,18,1980.88,16900,0.897
6,10,19,1601.99,15110,0.803
6,10,20,1612.94,13790,0.747
6,10,21,2092.01,18520,0.979
6,10,22,1736.06,13770,0.747
6,10,23,1972.78,16180,0.852
6,10,24,2150.59,18660,0.986
6,10,25,1746.96,13290,0.734
6,10,26,1840.82,21170,1.103
6,10,27,1889.99,15010,0.798
6,10,28,1943.91,12850,0.686
6,10,29,1839.38,15150,0.8
6,10,30,1839.63,13620,0.734
6,10,31,1897.63,25810,1.352
6,10,32,1736.34,22570,0.008
6,10,33,1832.44,13230,0.713
6,10,34,1601.68,11360,0.611
6,10,35,1871.39,14480,0.778
6,10,36,1601.71,21740,1.139
6,10,37,1944.08,16100,0.866
6,10,38,1851.69,15520,0.845
6,10,39,1870.99,27730,1.488
6,10,40,1720.77,12190,0.662
6,10,41,1721.35,12060,0.634
6,10,42,1852.38,17210,0.916
6,10,43,1612.75,15220,0.817
6,10,44,1601.48,13820,0.726
6,10,45,1601.1,14820,0.799
6,10,46,1743.07,19320,1.028
6,10,47,1892.88,14260,0.819
6,10,48,1839.34,23180,1.228
6,10,49,1825.23,12780,0.689
6,10,50,1601.62,13970,0.753
6,10,51,1839.87,26890,1.407
7,10,1,2219.03,27730,1.453
7,10,2,2721.05,16470,0.877
7,10,3,2482,18930,0.987
7,10,4,2456.92,27730,1.47
7,10,5,2481.14,17710,0.919
7,10,6,2446.29,16190,0.866
7,10,7,2563.47,21550,1.148
7,10,8,2854.9,18920,0.996
7,10,9,2397.12,18060,0.931
7,10,10,2101.08,19190,1.011
7,10,11,2557.88,17970,0.966
7,10,12,2582.66,20440,1.086
7,10,13,2521.89,19530,1.02
7,10,14,2440.92,20880,1.096
7,10,15,2473.93,24000,0.067
7,10,16,2369.74,21150,1.108
7,10,17,2474.05,27730,1.467
7,10,18,2277.34,18280,0.971
7,10,19,2243.96,25870,1.338
7,10,20,2446.72,17500,0.932
7,10,21,2277.99,27730,1.469
7,10,22,2820.73,25500,1.321
7,10,23,2403.65,23290,1.25
7,10,24,2550.12,20900,1.096
7,10,25,2440.95,27730,1.447
7,10,26,2652.51,23900,1.253
7,10,27,2701.24,27490,1.459
7,10,28,2475.12,27730,1.467
7,10,29,2821.32,19790,1.048
7,10,30,2237.87,25240,1.321
7,10,31,2219.87,16280,0.858
7,10,32,2350.09,23790,1.289
7,10,33,2515.11,25580,1.346
7,10,34,2337.72,26140,1.385
7,10,35,2100.99,25800,1.346
7,10,36,2571.09,17440,0.9
7,10,37,2459.44,15600,0.813
7,10,38,2766.39,25420,1.321
7,10,39,2616.08,27730,1.475
7,10,40,2441.65,21570,1.134
7,10,41,2682.45,21570,-0.101
7,10,42,2322.13,21360,1.12
7,10,43,2446.43,18100,0.949
7,10,44,2566.59,22160,1.147
7,10,45,2304.86,14180,0.749
7,10,46,2350.11,17910,0.947
7,10,47,2506.38,20850,1.086
7,10,48,2677.19,18400,0.984
7,10,49,2582.01,27730,1.471
7,10,50,2404.11,24050,1.297
7,10,51,2219.44,23480,1.241
8,10,1,3685.68,4520,0.258
8,10,2,2300.4,4380,0.245
8,10,3,2300.4,4100,0.229
8,10,4,3619.19,6220,0.349
8,10,5,2300.34,3530,0.194
8,10,6,2900.78,4310,0.235
8,10,7,2300,4980,0.275
8,10,8,3444.58,3400,0.189
8,10,9,3268.53,4110,0.225
8,10,10,2886.85,5530,0.316
8,10,11,2300,5790,0.323
8,10,12,3123.58,4120,0.235
8,10,13,2300,5120,0.293
8,10,14,2300.29,3820,0.203
8,10,15,2238.01,3000,0.171
8,10,16,2300,5030,0.276
8,10,17,2300,4860,0.271
8,10,18,2300.34,3850,0.22
8,10,19,2300.29,3900,0.217
8,10,20,2849.22,4910,0.279
8,10,21,3212.64,6230,0.351
8,10,22,3533.24,3780,0.208
8,10,23,2300.58,4010,0.222
8,10,24,2300.35,3690,0.222
8,10,25,2300,5840,0.342
8,10,26,2300,4860,0.287
8,10,27,3716.9,4030,0.231
8,10,28,2844.38,3930,0.234
8,10,29,2300.76,3750,0.207
8,10,30,3442.44,3720,0.207
8,10,31,2300,5150,0.288
8,10,32,4145.35,3440,0.191
8,10,33,2300.29,3590,0.2
8,10,34,2300.4,4160,0.228
8,10,35,3265.18,3730,0.212
8,10,36,2300.4,4690,0.266
8,10,37,2300,5340,0.297
8,10,38,2211.56,9300,0.511
8,10,39,2300.34,4010,0.222
8,10,40,3494.98,3830,0.214
8,10,41,3210.45,3640,0.201
8,10,42,3466.11,4980,0.28
8,10,43,2807.25,4110,0.234
8,10,44,4053.36,3840,0.214
8,10,45,2300.4,4290,0.25
8,10,46,3172.97,4090,0.235
8,10,47,2300,4860,0.277
8,10,48,2647.04,4380,0.239
8,10,49,2300,5200,0.291
8,10,50,2300,4970,0.271
8,10,51,3298.75,3810,0.21
9,10,1,2755.06,3580,0.206
9,10,2,2755.4,4600,0.265
9,10,3,2742.29,4100,0.236
9,10,4,2736.77,4120,0.235
9,10,5,2736.75,3430,0.194
9,10,6,2751.47,3870,0.209
9,10,7,2749.41,3920,0.224
9,10,8,2740.12,4260,0.243
9,10,9,2734.51,3650,0.204
9,10,10,2600.41,3370,0.189
9,10,11,2737.81,5090,0.288
9,10,12,2739.76,4000,0.23
9,10,13,2740.84,4640,0.263
9,10,14,2739.58,3790,0.211
9,10,15,2730.15,3550,0.2
9,10,16,2742.52,3900,0.226
9,10,17,2750.41,3800,0.222
9,10,18,2500,5210,0.293
9,10,19,2732.81,3840,0.214
9,10,20,2500,5540,0.318
9,10,21,2735.06,3160,0.174
9,10,22,2736.95,3880,0.222
9,10,23,2500,5320,0.3
9,10,24,2742.15,3920,0.226
9,10,25,2739.82,4000,0.225
9,10,26,2745.68,3320,0.189
9,10,27,2500,4990,0.28
9,10,28,2751.44,3880,0.226
9,10,29,2747.8,4320,0.251
9,10,30,2742.06,3990,0.221
9,10,31,2740.54,3730,0.219
9,10,32,2738.19,3410,0.2
9,10,33,2739.07,4770,0.269
9,10,34,2500,5050,-0.927
9,10,35,2755.54,3400,0.194
9,10,36,2739.4,4260,0.239
9,10,37,2500,5410,0.313
9,10,38,2737.63,3920,0.222
9,10,39,2738.89,4100,0.232
9,10,40,2742.14,3360,0.187
9,10,41,2736.44,3600,0.204
9,10,42,2737.11,4800,0.285
9,10,43,2736.44,3610,0.215
9,10,44,2740.18,3460,0.192
9,10,45,2739,3810,0.218
9,10,46,2742.25,4130,0.294
9,10,47,2742.47,3170,0.174
9,10,48,2745.31,4630,0.256
9,10,49,2747.49,3540,0.208
9,10,50,2500,5350,0.313
9,10,51,2500,5430,0.305
10,10,1,2944.02,4570,0.263
10,10,2,2946.48,5020,0.287
10,10,3,2898.15,4340,0.252
10,10,4,2945.86,4320,0.243
10,10,5,2898.1,4340,0.246
10,10,6,2943.56,3560,0.203
10,10,7,2898.03,5500,0.31
10,10,8,2945.89,4310,0.241
10,10,9,2943.47,4490,0.251
10,10,10,2945.9,4000,0.236
10,10,11,2943.68,4230,0.244
10,10,12,2943.42,4370,0.247
10,10,13,2943.46,4930,0.277
10,10,14,2943.56,3960,0.222
10,10,15,2945.97,3860,0.22
10,10,16,2945.91,3820,0.219
10,10,17,2943.69,3800,0.213
10,10,18,2946.43,3810,0.213
10,10,19,2945.93,3680,0.208
10,10,20,2945.94,3990,0.228
10,10,21,2943.65,4170,0.242
10,10,22,2946.05,4340,0.243
10,10,23,2898.45,3640,0.209
10,10,24,2945.83,4490,0.257
10,10,25,2945.8,4120,0.231
10,10,26,2943.37,4400,0.25
10,10,27,2898.06,4630,0.271
10,10,28,2945.88,3920,0.22
10,10,29,2944.46,3870,0.223
10,10,30,2898.34,4300,0.249
10,10,31,2946.53,4770,0.266
10,10,32,2943.54,4550,0.262
10,10,33,2946.18,4690,0.262
10,10,34,2943.58,3290,0.185
10,10,35,2946.29,4420,0.246
10,10,36,2946.2,4200,0.24
10,10,37,2946.45,4170,0.241
10,10,38,2946.36,4800,0.28
10,10,39,2945.83,4420,0.258
10,10,40,2898.13,3850,0.213
10,10,41,2898.1,3480,0.2
10,10,42,2898.35,4610,0.262
10,10,43,2946.47,4250,0.239
10,10,44,2898.16,4360,0.243
10,10,45,2898.25,3890,0.219
10,10,46,2898.21,4110,0.239
10,10,47,2898.08,3390,0.191
10,10,48,2898.06,3760,0.211
10,10,49,2897.76,4220,0.237
10,10,50,2943.59,4170,0.234
10,10,51,2943.4,4430,0.253
