Function,Dimension,Run,ErrorValue,Evals,Time
10,10,8,2969.44,4360,0.261
10,10,9,2897.75,3810,0.221
10,10,10,2945.99,4370,0.256
10,10,11,2945.81,4170,0.226
10,10,12,2946.01,4170,0.236
10,10,13,2943.37,3720,0.22
10,10,14,2943.37,4600,0.264
10,10,15,2943.67,4290,0.235
10,10,16,2946.01,3970,0.248
10,10,17,3024.2,3960,0.246
10,10,18,2897.75,3600,0.213
10,10,19,2898.27,3930,0.239
10,10,20,2943.43,4370,0.251
10,10,21,2898.26,3260,0.192
10,10,22,2945.84,4870,-0.928
10,10,23,2945.88,4260,0.253
10,10,24,2943.38,4590,0.266
10,10,25,2949.45,3780,0.217
10,10,26,2946.11,4880,0.286
10,10,27,2943.43,4180,0.245
10,10,28,2898.31,3680,0.209
10,10,29,2943.4,4150,0.231
10,10,30,2898.15,3640,0.2
10,10,31,2946.37,3930,0.224
10,10,32,2946.17,3650,0.229
10,10,33,2897.76,3360,0.189
10,10,34,2898.33,3960,0.232
10,10,35,2943.57,4000,0.218
10,10,36,2946.5,4680,0.396
10,10,37,2898.3,4010,0.215
10,10,38,2943.53,4580,0.243
10,10,39,2945.82,4270,0.227
10,10,40,2946.69,4630,0.249
10,10,41,2898.14,4150,0.229
10,10,42,2943.56,3570,0.206
10,10,43,2943.49,4120,0.232
10,10,44,2946.11,4490,0.248
10,10,45,2945.85,5100,0.292
10,10,46,2943.87,3570,0.197
10,10,47,2946.42,4540,0.255
10,10,48,2943.63,4140,0.233
10,10,49,3024.17,3640,0.196
10,10,50,2943.49,5110,0.287
10,10,51,2898.08,4050,0.222
