Function,Dimension,Run,ErrorValue,Evals,Time
7,10,50,2520.77,24980,1.453
7,10,51,2305.16,26120,1.353
8,10,1,2300.4,3490,0.201
8,10,2,2300,5480,0.314
8,10,3,2300,4880,0.279
8,10,4,2300,5050,0.279
8,10,5,3161.76,3490,0.194
8,10,6,2300,4560,0.267
8,10,7,3138.67,9300,0.542
8,10,8,2300.29,3520,0.266
8,10,9,3170.59,4150,0.234
8,10,10,2211.56,8340,0.473
8,10,11,2300.84,3630,0.237
8,10,12,2300,4720,0.27
8,10,13,3239.3,3430,0.194
8,10,14,2300.85,3740,0.21
8,10,15,2300.69,3740,0.214
8,10,16,2300.4,3840,0.214
8,10,17,2300.29,3680,0.207
8,10,18,3396.5,4090,0.224
8,10,19,2300.35,3560,0.197
8,10,20,3353.32,3520,0.346
8,10,21,2300,5300,0.289
8,10,22,2300,5400,0.306
8,10,23,3839.35,3340,0.183
8,10,24,3908.25,4260,0.243
8,10,25,2300.29,3490,0.197
8,10,26,2300.4,4160,0.234
8,10,27,4029.26,4370,0.242
8,10,28,2912.15,5500,0.305
8,10,29,2300,5060,0.281
8,10,30,2300.4,4190,0.236
8,10,31,2300,5300,0.295
8,10,32,3515.48,3410,0.189
8,10,33,2300,4820,0.275
8,10,34,2300.4,3890,0.219
8,10,35,3903.32,3130,0.174
8,10,36,2300,4830,0.269
8,10,37,3947.81,3520,0.193
8,10,38,2300.55,3760,0.207
8,10,39,3229.13,4140,0.232
8,10,40,2946.1,4480,0.253
8,10,41,3261.63,10500,0.578
8,10,42,3534.58,11640,0.641
8,10,43,3031.74,3940,0.218
8,10,44,3408.66,3960,0.217
8,10,45,3208.84,4500,0.257
8,10,46,2300.35,4800,0.425
8,10,47,2300,4830,0.27
8,10,48,2300,5140,0.29
8,10,49,2300.29,3520,0.196
8,10,50,3391,3440,0.186
8,10,51,2300,4680,0.256
9,10,1,2750.48,3360,0.191
9,10,2,2741.28,3850,0.217
9,10,3,2736.08,4840,0.268
9,10,4,2600.41,3450,-0.996
9,10,5,2500,5340,0.298
9,10,6,2600,4870,0.27
9,10,7,2752.83,3960,0.229
9,10,8,2738.22,5690,0.329
9,10,9,2500,5310,0.297
9,10,10,2745.79,3680,0.207
9,10,11,2734.36,4780,0.275
9,10,12,2500,5000,0.288
9,10,13,2738.81,3790,0.214
9,10,14,2736.35,3410,0.198
9,10,15,2500,4760,0.27
9,10,16,2500,5140,0.288
9,10,17,2500,5120,0.288
9,10,18,2747.92,3460,0.195
9,10,19,2500,5480,0.309
9,10,20,2500,5430,0.309
9,10,21,2738.08,4070,0.229
9,10,22,2742.96,4030,0.229
9,10,23,2736.36,3570,0.347
9,10,24,2600,4670,0.256
9,10,25,2747.18,3340,0.192
9,10,26,2600.48,3190,0.175
9,10,27,2600.41,3230,0.179
9,10,28,2740.04,3670,0.21
9,10,29,2744.43,3520,0.201
9,10,30,2742.93,3570,0.205
9,10,31,2745.66,3990,0.222
9,10,32,2500,4980,0.28
9,10,33,2500,4800,0.27
9,10,34,2751.11,3230,0.181
9,10,35,2747.49,3490,0.2
9,10,36,2740.67,4020,0.225
9,10,37,2734.93,3950,0.226
9,10,38,2600,4730,0.269
9,10,39,2735.96,3610,0.204
9,10,40,2750.37,3870,0.213
9,10,41,2735.26,3890,0.217
9,10,42,2753.46,3670,0.208
9,10,43,2738.61,3620,0.206
9,10,44,2737.74,3250,0.184
9,10,45,2738.44,3750,0.218
9,10,46,2600,4800,0.272
9,10,47,2740.16,3740,0.21
9,10,48,2738.1,3320,0.196
9,10,49,2739.39,4110,0.231
9,10,50,2756.03,3740,0.218
9,10,51,2735.91,3730,0.209
10,10,1,2943.48,4540,0.258
10,10,2,2945.93,4650,0.26
10,10,3,2943.39,4640,0.258
10,10,4,2898.25,4250,0.389
10,10,5,2898.05,3690,0.213
10,10,6,2945.87,4870,0.274
10,10,7,2899.58,3370,0.184
10,10,8,2898.05,4400,0.249
10,10,9,2949.45,3870,0.211
10,10,10,2943.44,4470,0.255
10,10,11,2961.62,3980,0.221
10,10,12,2898.39,3760,0.208
10,10,13,2898.45,4440,0.248
10,10,14,2943.41,4120,0.238
10,10,15,2946.05,4160,0.235
10,10,16,2969.41,4410,0.245
10,10,17,2943.77,3530,0.195
10,10,18,2898.07,4290,0.243
10,10,19,2948.66,3980,0.217
10,10,20,2943.6,3860,0.214
10,10,21,2943.51,4630,0.256
10,10,22,2943.37,4570,0.251
10,10,23,2898.28,4090,0.233
10,10,24,2943.55,4620,0.269
10,10,25,2898.04,3780,0.211
10,10,26,2943.5,4620,0.258
10,10,27,2898.14,4600,0.261
10,10,28,2943.51,4820,0.27
10,10,29,2898.22,4240,0.237
10,10,30,2943.7,5010,0.281
10,10,31,2898.16,3790,0.214
10,10,32,2946.29,4490,0.256
10,10,33,2898.05,4140,0.239
10,10,34,2945.84,5080,0.435
10,10,35,2943.42,4610,0.255
10,10,36,2946.04,4100,0.226
10,10,37,2897.78,3900,0.288
10,10,38,2945.91,4320,0.249
10,10,39,2946.17,4380,0.247
10,10,40,2943.39,4210,0.232
10,10,41,2897.8,3430,0.195
10,10,42,2943.91,3950,0.219
10,10,43,2943.62,5280,0.296
10,10,44,2943.5,4070,0.229
10,10,45,2945.81,4040,0.229
10,10,46,2945.97,3610,0.203
10,10,47,2898.16,3310,0.189
10,10,48,2948.62,4710,0.264
10,10,49,2946.02,4550,0.252
10,10,50,2897.74,3500,0.192
10,10,51,2946.02,4360,0.246
