Function,Dimension,Run,ErrorValue,Evals,Time
6,10,51,1601.43,19790,1.078
7,10,1,2401.96,27730,1.474
7,10,2,2624.21,22590,1.198
7,10,3,2544.52,21220,1.109
7,10,4,2562.95,27730,1.475
7,10,5,2557.77,22480,-0.044
7,10,6,2790.24,25210,1.307
7,10,7,2603.51,27730,1.459
7,10,8,2457.15,27730,1.452
7,10,9,2722.86,27720,1.433
7,10,10,2243.6,19650,1.04
7,10,11,2465.67,22390,1.186
7,10,12,2117.21,22330,1.16
7,10,13,2821.11,16590,0.86
7,10,14,2683.48,20190,1.065
7,10,15,2243.6,27730,1.425
7,10,16,2967.4,18940,0.986
7,10,17,2349.5,24330,1.275
7,10,18,2339.61,21880,1.133
7,10,19,2334.71,27730,1.481
7,10,20,2407.59,16300,0.849
7,10,21,2403.22,26860,1.409
7,10,22,2441.15,27730,1.467
7,10,23,2467.8,21340,1.12
7,10,24,2731.17,20180,1.073
7,10,25,2515.82,16610,0.855
7,10,26,2339.64,24320,1.302
7,10,27,2175.66,19320,1.014
7,10,28,2581.6,19530,1.043
7,10,29,2339.23,27730,1.443
7,10,30,2236.01,25520,1.337
7,10,31,2618.26,27730,1.484
7,10,32,2469.83,27730,0.251
7,10,33,2516.71,23630,1.251
7,10,34,2371.65,22830,1.214
7,10,35,2960.49,17370,0.932
7,10,36,2479.01,17960,0.937
7,10,37,2219.31,19950,1.023
7,10,38,2652.17,22570,1.168
7,10,39,2443.02,27360,1.409
7,10,40,2570.9,26800,1.413
7,10,41,2436.62,18860,0.98
7,10,42,2380.25,21160,1.125
7,10,43,2284.33,15190,0.806
7,10,44,2436.44,18210,0.955
7,10,45,2121.39,16020,0.841
7,10,46,2813.82,17990,0.949
7,10,47,2407.99,26020,1.367
7,10,48,2402.05,20410,1.081
7,10,49,2507.39,20130,1.061
7,10,50,2526.8,27730,1.459
7,10,51,2613.76,27390,1.409
8,10,1,2300.35,3990,0.216
8,10,2,2300.35,3980,0.232
8,10,3,2300.4,3740,0.207
8,10,4,2300,5370,0.299
8,10,5,2759.17,3930,0.221
8,10,6,2708.31,5510,0.314
8,10,7,2300.6,3980,0.222
8,10,8,3533.38,3480,0.188
8,10,9,2300,5160,0.29
8,10,10,3258.7,3620,0.205
8,10,11,2994.96,4150,0.237
8,10,12,2788.01,3870,0.255
8,10,13,4052.16,3370,0.194
8,10,14,3260.19,5290,0.295
8,10,15,2300.29,3810,0.212
8,10,16,2300.6,3680,0.209
8,10,17,3511,4480,0.252
8,10,18,3442.16,3180,0.177
8,10,19,3369.77,3930,0.217
8,10,20,3169.96,6800,0.383
8,10,21,2300,5100,0.291
8,10,22,2723.92,3880,0.219
8,10,23,2300,5430,0.304
8,10,24,3070.79,3270,0.181
8,10,25,3379.04,3730,0.207
8,10,26,2744.61,5910,0.333
8,10,27,2300.29,3530,0.197
8,10,28,2220.83,3320,0.192
8,10,29,3830.43,4250,0.235
8,10,30,2300.29,3480,0.202
8,10,31,2300.34,4060,0.224
8,10,32,2300.29,3680,0.206
8,10,33,2300,5300,0.297
8,10,34,2300,5340,0.294
8,10,35,2300.29,3430,0.187
8,10,36,2300.4,3610,0.199
8,10,37,3798.6,4810,0.266
8,10,38,2300,5120,0.284
8,10,39,2300.4,3950,0.225
8,10,40,3000.36,4160,-1.01
8,10,41,2872.92,4170,0.228
8,10,42,3979.69,3700,0.208
8,10,43,2300,5080,0.286
8,10,44,2300,5190,0.286
8,10,45,3382.12,3660,0.201
8,10,46,2300,5600,0.317
8,10,47,2300,5490,0.314
8,10,48,3292.62,3960,0.227
8,10,49,2977.01,3770,0.21
8,10,50,3072.79,4320,0.244
8,10,51,2300,5050,0.282
9,10,1,2745.44,4450,0.25
9,10,2,2500,5100,0.294
9,10,3,2600,4960,0.278
9,10,4,2729.83,3290,0.196
9,10,5,2738.07,3950,0.227
9,10,6,2735.71,3510,0.2
9,10,7,2739.71,3810,0.226
9,10,8,2746.03,3950,0.22
9,10,9,2736.32,3450,0.195
9,10,10,2742.86,3410,0.19
9,10,11,2738.21,3740,0.212
9,10,12,2600,4830,0.278
9,10,13,2735.61,3980,0.227
9,10,14,2746.33,3890,0.219
9,10,15,2741.87,3430,0.196
9,10,16,2600,4860,0.272
9,10,17,2744.59,3750,0.222
9,10,18,2748.26,4830,0.273
9,10,19,2750.41,4520,0.26
9,10,20,2738.13,4120,0.235
9,10,21,2746.4,5520,0.317
9,10,22,2746.26,3710,0.213
9,10,23,2699.08,5720,0.331
9,10,24,2740.28,3790,0.224
9,10,25,2600.41,3240,0.182
9,10,26,2752.33,3430,0.199
9,10,27,2500,5450,0.301
9,10,28,2745.63,3270,0.185
9,10,29,2500,5380,0.304
9,10,30,2600,4770,0.272
9,10,31,2749.51,3640,0.208
9,10,32,2749.63,4000,0.228
9,10,33,2743.05,4490,0.252
9,10,34,2738.26,4270,0.245
9,10,35,2756.86,3470,0.196
9,10,36,2739.74,3650,0.205
9,10,37,2745.29,3670,0.207
9,10,38,2751.49,5770,0.321
9,10,39,2747.09,3770,0.221
9,10,40,2600,4900,0.274
9,10,41,2500,5150,0.291
9,10,42,2500,5210,0.29
9,10,43,2739.33,3480,0.197
9,10,44,2735.55,3250,0.185
9,10,45,2746.62,4200,0.24
9,10,46,2737.91,3830,0.215
9,10,47,2742.89,3190,0.185
9,10,48,2734.09,3580,0.206
9,10,49,2742.56,3840,0.216
9,10,50,2750.44,3590,0.203
9,10,51,2758.18,4480,0.254
10,10,1,2945.91,3790,0.212
10,10,2,2898.25,4210,0.235
10,10,3,2800,10400,0.596
10,10,4,2946.69,4290,0.243
10,10,5,2898.51,3980,0.226
10,10,6,2897.75,4500,0.252
10,10,7,2943.47,4650,0.263
10,10,8,2945.88,5200,0.293
10,10,9,2943.43,4710,0.267
10,10,10,2945.79,5580,0.318
10,10,11,2949.39,4040,0.231
10,10,12,2898.46,3910,0.228
10,10,13,2943.38,5500,0.306
10,10,14,2943.45,5170,0.29
10,10,15,2943.46,4510,0.255
10,10,16,2945.92,4360,0.244
10,10,17,2945.9,5070,0.285
10,10,18,2946.48,4740,0.266
10,10,19,2943.37,4590,0.261
10,10,20,2946.37,4700,0.278
10,10,21,2943.37,4510,0.257
10,10,22,2898.17,4440,0.254
10,10,23,2899.58,3280,0.184
10,10,24,2898.06,3580,0.199
10,10,25,2943.38,4730,0.26
10,10,26,2943.43,4220,0.239
10,10,27,2946.95,4430,0.252
10,10,28,2943.33,4180,0.24
10,10,29,2898.12,4840,0.287
10,10,30,2943.38,4630,0.259
10,10,31,2898.17,3360,0.188
10,10,32,2898.38,3990,0.231
10,10,33,2943.57,5060,0.281
10,10,34,2945.79,4930,0.279
10,10,35,2898.31,3850,0.215
10,10,36,2945.87,4750,0.269
10,10,37,2945.84,4640,0.263
10,10,38,2898.33,3760,0.221
10,10,39,2946.4,4280,0.238
10,10,40,2943.96,4250,0.235
10,10,41,2946.2,4480,0.252
10,10,42,2943.62,4030,0.223
10,10,43,2943.39,4690,0.261
10,10,44,2943.38,4560,0.254
10,10,45,2946.09,4400,0.249
10,10,46,2943.39,4040,0.225
10,10,47,2945.95,4490,0.257
10,10,48,2899.61,3320,0.185
10,10,49,2898.25,4370,0.245
10,10,50,2943.47,4610,0.267
10,10,51,2943.48,4150,0.245
