Function,Dimension,Run,ErrorValue
9,10,12,2.73038696e+03
9,10,13,2.73170052e+03
9,10,14,2.73219549e+03
9,10,15,2.73089591e+03
9,10,16,2.73038668e+03
9,10,17,2.73260480e+03
9,10,18,2.73318881e+03
9,10,19,2.73024432e+03
9,10,20,2.72958092e+03
9,10,21,2.73278580e+03
9,10,22,2.73440000e+03
9,10,23,2.54416083e+03
9,10,24,2.72760720e+03
9,10,25,2.73267568e+03
9,10,26,2.73231991e+03
9,10,27,2.52116796e+03
9,10,28,2.50000000e+03
9,10,29,2.73193166e+03
9,10,30,2.50007893e+03
9,10,31,2.72923906e+03
9,10,32,2.73040293e+03
9,10,33,2.72956434e+03
9,10,34,2.73242292e+03
9,10,35,2.72984301e+03
9,10,36,2.73053081e+03
9,10,37,2.72956473e+03
9,10,38,2.50000000e+03
9,10,39,2.73105755e+03
9,10,40,2.73179680e+03
9,10,41,2.73039193e+03
9,10,42,2.73217038e+03
9,10,43,2.73091409e+03
9,10,44,2.73098766e+03
9,10,45,2.73206868e+03
9,10,46,2.73212096e+03
9,10,47,2.73369961e+03
9,10,48,2.73137042e+03
9,10,49,2.73194436e+03
9,10,50,2.73113836e+03
9,10,51,2.72954498e+03
10,10,1,2.89800899e+03
10,10,2,2.89800899e+03
10,10,3,2.89800899e+03
10,10,4,2.94335672e+03
10,10,5,2.89800899e+03
10,10,6,2.89803196e+03
10,10,7,2.89804747e+03
10,10,8,2.89800899e+03
10,10,9,2.89803578e+03
10,10,10,2.89800899e+03
10,10,11,2.89800899e+03
10,10,12,2.89800899e+03
10,10,13,2.94333391e+03
10,10,14,2.94332995e+03
10,10,15,2.94580197e+03
10,10,16,2.89800899e+03
10,10,17,2.89800899e+03
10,10,18,2.89800899e+03
10,10,19,2.94577756e+03
10,10,20,2.89800899e+03
10,10,21,2.89803578e+03
10,10,22,2.89803196e+03
10,10,23,2.94334601e+03
10,10,24,2.94332995e+03
10,10,25,2.89800899e+03
10,10,26,2.94332995e+03
10,10,27,2.89800899e+03
10,10,28,2.89803196e+03
10,10,29,2.89800899e+03
10,10,30,2.89800899e+03
